Title,Auction Name,Sheet id,Auction House,Make,Model,Variant,Lot,Reg,Start Time,Start Date,D.O.R,Fuel Type,Former Keepers,Transmission,Colour,MOT Expiry Date,Keys,VAT Status,V5,CAP Clean,CAP Average,CAP Below,CC,Mileage,Mileage Warranted,MOT Due,Body Type,Additional information,General Condition,Tyres Condition,Inspection Report,Images,Damaged_images,Damage_details
BMW,ebca,24,ProTruck,BMW,1 Series,116d Sport 5dr,413,GV10HCA,15:00,-,11/06/2010,Diesel,2,MANUAL,SILVER,15/06/2026,2,Margin,Here,"£1,000.00",£600.00,£250.00,0.2,,Warranted,15/06/2026,Hatchback,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Service Book', 'Number of stamps': '10', 'Last service date': '20/05/2025', 'Last service miles': '124,250', 'MOT Due': '15/06/2026', 'Former Keepers': '2', 'Body Style': 'Hatchback', 'Hubs': 'Alloy', 'BHP': '114', 'Gross Weight': '1830', 'Euro Status': '4', 'Euro': '4', 'CO2': '118', 'MPG Combined': '64.2', 'MPG Urban': '53.3', 'MPG Extra Urban': '72.4'}}","{
    ""Interior"": {
        ""Registration"": ""GV10HCA"",
        ""Registered"": ""11/06/2010"",
        ""Miles"": ""129,795 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""2"",
        ""Fuel"": ""Diesel"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""SILVER"",
        ""VAT"": ""Margin"",
        ""MOT"": ""15/06/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""1995"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Service Book"",
        ""Number of stamps"": ""10"",
        ""Last service date"": ""20/05/2025"",
        ""Last service miles"": ""124,250"",
        ""Vendor"": ""Birchwood Group"",
        ""CAP Clean"": ""\u00a31,000.00"",
        ""CAP Average"": ""\u00a3600.00"",
        ""CAP Below"": ""\u00a3250.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6799.pdf,,,
Nissan,ebca,24,ProTruck,Nissan,Qashqai,1.5 dCi Tekna 5dr,336,GV14DMO,15:00,-,26/06/2014,Diesel,2,MANUAL,BLACK,18/06/2026,2,Margin,Here,"£2,975.00","£2,450.00","£1,950.00",0.1,,Warranted,18/06/2026,Hatchback,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Service Book', 'Number of stamps': '11', 'Last service date': '29/05/2025', 'Last service miles': '105,586', 'MOT Due': '18/06/2026', 'Former Keepers': '2', 'Body Style': 'Hatchback', 'Hubs': 'Alloy', 'BHP': '108', 'Gross Weight': '1930', 'Euro Status': '5', 'Euro': '5', 'CO2': '99', 'MPG Combined': '74.3', 'MPG Urban': '57.7', 'MPG Extra Urban': '80.7'}}","{
    ""Interior"": {
        ""Registration"": ""GV14DMO"",
        ""Registered"": ""26/06/2014"",
        ""Miles"": ""111,535 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""2"",
        ""Fuel"": ""Diesel"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""BLACK"",
        ""VAT"": ""Margin"",
        ""MOT"": ""18/06/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""1461"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Service Book"",
        ""Number of stamps"": ""11"",
        ""Last service date"": ""29/05/2025"",
        ""Last service miles"": ""105,586"",
        ""Vendor"": ""Yeomans Group"",
        ""CAP Clean"": ""\u00a32,975.00"",
        ""CAP Average"": ""\u00a32,450.00"",
        ""CAP Below"": ""\u00a31,950.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6513.pdf,,,
Ford,ebca,24,ProTruck,Ford,Ecosport,1.0 EcoBoost Titanium 5dr,411,GV15LTT,15:00,-,26/06/2015,Petrol,1,MANUAL,BLUE,24/07/2026,2,Margin,Here,"£1,850.00","£1,450.00","£1,050.00",0.1,,Warranted,24/07/2026,Hatchback,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Service Book', 'Number of stamps': '6', 'Last service date': '22/07/2024', 'Last service miles': '74,974', 'MOT Due': '24/07/2026', 'Former Keepers': '1', 'Body Style': 'Hatchback', 'Hubs': 'Alloy', 'BHP': '123', 'Gross Weight': '1715', 'Euro Status': '5', 'Euro': '5', 'CO2': '125', 'MPG Combined': '53.3', 'MPG Urban': '42.8', 'MPG Extra Urban': '60.1'}}","{
    ""Interior"": {
        ""Registration"": ""GV15LTT"",
        ""Registered"": ""26/06/2015"",
        ""Miles"": ""86,353 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""1"",
        ""Fuel"": ""Petrol"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""BLUE"",
        ""VAT"": ""Margin"",
        ""MOT"": ""24/07/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""998"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Service Book"",
        ""Number of stamps"": ""6"",
        ""Last service date"": ""22/07/2024"",
        ""Last service miles"": ""74,974"",
        ""Vendor"": ""Birchwood Group"",
        ""CAP Clean"": ""\u00a31,850.00"",
        ""CAP Average"": ""\u00a31,450.00"",
        ""CAP Below"": ""\u00a31,050.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6839.pdf,,,
Renault,ebca,24,ProTruck,Renault,Kadjar,1.5 dCi Dynamique S Nav 5dr,279,GV16GZM,15:00,-,20/06/2016,Diesel,,MANUAL,BLUE,29/06/2026,2,Margin,Here,"£3,575.00","£3,050.00","£2,525.00",0.1,,Warranted,29/06/2026,Hatchback,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Service Book', 'Number of stamps': '4', 'Last service date': '17/10/2025', 'Last service miles': '85,533', 'MOT Due': '29/06/2026', 'Body Style': 'Hatchback', 'Hubs': 'Alloy', 'BHP': '109', 'Gross Weight': '1924', 'Euro Status': '6', 'Euro': '6', 'CO2': '103', 'MPG Combined': '72.4', 'MPG Urban': '67.3', 'MPG Extra Urban': '74.3'}}","{
    ""Interior"": {
        ""Registration"": ""GV16GZM"",
        ""Registered"": ""20/06/2016"",
        ""Miles"": ""86,593 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Fuel"": ""Diesel"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""BLUE"",
        ""VAT"": ""Margin"",
        ""MOT"": ""29/06/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""1461"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Service Book"",
        ""Number of stamps"": ""4"",
        ""Last service date"": ""17/10/2025"",
        ""Last service miles"": ""85,533"",
        ""Vendor"": ""Birchwood Group"",
        ""CAP Clean"": ""\u00a33,575.00"",
        ""CAP Average"": ""\u00a33,050.00"",
        ""CAP Below"": ""\u00a32,525.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6480.pdf,,,
Kia,ebca,24,ProTruck,Kia,Picanto,1.0 1 5dr,274,GV17HNP,15:00,-,03/08/2017,Petrol,1,MANUAL,BLUE,02/08/2026,2,Margin,Here,"£3,725.00","£3,200.00","£2,675.00",0.1,,Warranted,02/08/2026,Hatchback,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Service Book', 'Number of stamps': '9', 'Last service date': '06/02/2025', 'Last service miles': '79,552', 'MOT Due': '02/08/2026', 'Former Keepers': '1', 'Body Style': 'Hatchback', 'Hubs': 'Steel', 'BHP': '66', 'Gross Weight': '1400', 'Euro Status': '6', 'Euro': '6', 'CO2': '101', 'MPG Combined': '64.2', 'MPG Urban': '50.4', 'MPG Extra Urban': '76.4'}}","{
    ""Interior"": {
        ""Registration"": ""GV17HNP"",
        ""Registered"": ""03/08/2017"",
        ""Miles"": ""81,747 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""1"",
        ""Fuel"": ""Petrol"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""BLUE"",
        ""VAT"": ""Margin"",
        ""MOT"": ""02/08/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""998"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Service Book"",
        ""Number of stamps"": ""9"",
        ""Last service date"": ""06/02/2025"",
        ""Last service miles"": ""79,552"",
        ""Vendor"": ""Birchwood Group"",
        ""CAP Clean"": ""\u00a33,725.00"",
        ""CAP Average"": ""\u00a33,200.00"",
        ""CAP Below"": ""\u00a32,675.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6463.pdf,,,
Ford,ebca,24,ProTruck,Ford,C-Max,1.0 EcoBoost 125 Titanium 5dr,278,GV18TWK,15:00,-,30/06/2018,Petrol,1,MANUAL,BLACK,12/07/2026,2,Margin,Here,"£3,475.00","£2,900.00","£2,350.00",0.1,,Warranted,12/07/2026,MPV,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Service Book', 'Number of stamps': '6', 'Last service date': '01/07/2025', 'Last service miles': '65,245', 'MOT Due': '12/07/2026', 'Former Keepers': '1', 'Body Style': 'MPV', 'Hubs': 'Alloy', 'BHP': '123', 'Gross Weight': '1900', 'Euro Status': '6', 'Euro': '6', 'CO2': '131', 'MPG Combined': '40.4', 'MPG Urban': '41.5', 'MPG Extra Urban': '54.3'}}","{
    ""Interior"": {
        ""Registration"": ""GV18TWK"",
        ""Registered"": ""30/06/2018"",
        ""Miles"": ""69,600 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""1"",
        ""Fuel"": ""Petrol"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""BLACK"",
        ""VAT"": ""Margin"",
        ""MOT"": ""12/07/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""999"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Service Book"",
        ""Number of stamps"": ""6"",
        ""Last service date"": ""01/07/2025"",
        ""Last service miles"": ""65,245"",
        ""Vendor"": ""Caffyns Group"",
        ""CAP Clean"": ""\u00a33,475.00"",
        ""CAP Average"": ""\u00a32,900.00"",
        ""CAP Below"": ""\u00a32,350.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6481.pdf,,,
Toyota,ebca,24,ProTruck,Toyota,Auris,1.6 V-Matic Icon 5dr,388,GX63BOU,15:00,-,30/09/2013,Petrol,2,MANUAL,SILVER,09/02/2026,2,Margin,Here,"£2,800.00","£2,350.00","£1,900.00",0.2,,Warranted,09/02/2026,Hatchback,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Service Book', 'Number of stamps': '10', 'Last service date': '30/11/2021', 'Last service miles': '69,195', 'MOT Due': '09/02/2026', 'Former Keepers': '2', 'Body Style': 'Hatchback', 'Hubs': 'Alloy', 'BHP': '130', 'Gross Weight': '1805', 'Euro Status': '5', 'Euro': '5', 'CO2': '138', 'MPG Combined': '47.9', 'MPG Urban': '35.8', 'MPG Extra Urban': '58.9'}}","{
    ""Interior"": {
        ""Registration"": ""GX63BOU"",
        ""Registered"": ""30/09/2013"",
        ""Miles"": ""114,098 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""2"",
        ""Fuel"": ""Petrol"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""SILVER"",
        ""VAT"": ""Margin"",
        ""MOT"": ""09/02/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""1598"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Service Book"",
        ""Number of stamps"": ""10"",
        ""Last service date"": ""30/11/2021"",
        ""Last service miles"": ""69,195"",
        ""Vendor"": ""Yeomans Group"",
        ""CAP Clean"": ""\u00a32,800.00"",
        ""CAP Average"": ""\u00a32,350.00"",
        ""CAP Below"": ""\u00a31,900.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6548.pdf,,,
Ford,ebca,24,ProTruck,Ford,Fiesta,1.6 Zetec 5dr Powershift,269,GX63FMO,15:00,-,03/09/2013,Petrol,2,AUTOMATIC,SILVER,04/10/2026,2,Margin,Here,"£3,600.00","£3,025.00","£2,525.00",0.2,,Warranted,04/10/2026,Hatchback,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Service Book', 'Number of stamps': '8', 'Last service date': '22/09/2025', 'Last service miles': '65,798', 'MOT Due': '04/10/2026', 'Former Keepers': '2', 'Body Style': 'Hatchback', 'Hubs': 'Alloy', 'BHP': '104', 'Gross Weight': '1565', 'Euro Status': '5', 'Euro': '5', 'CO2': '138', 'MPG Combined': '47.9', 'MPG Urban': '33.6', 'MPG Extra Urban': '62.8'}}","{
    ""Interior"": {
        ""Registration"": ""GX63FMO"",
        ""Registered"": ""03/09/2013"",
        ""Miles"": ""67,033 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""2"",
        ""Fuel"": ""Petrol"",
        ""Transmission"": ""AUTOMATIC"",
        ""Colour"": ""SILVER"",
        ""VAT"": ""Margin"",
        ""MOT"": ""04/10/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""1596"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Service Book"",
        ""Number of stamps"": ""8"",
        ""Last service date"": ""22/09/2025"",
        ""Last service miles"": ""65,798"",
        ""Vendor"": ""St Leonards Motor Group"",
        ""CAP Clean"": ""\u00a33,600.00"",
        ""CAP Average"": ""\u00a33,025.00"",
        ""CAP Below"": ""\u00a32,525.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6739.pdf,,,
Ford,ebca,24,ProTruck,Ford,Focus,1.0 125 EcoBoost Titanium 5dr,256,GX63FNG,15:00,-,12/09/2013,Petrol,1,MANUAL,SILVER,20/03/2026,2,Margin,Here,"£1,450.00","£1,050.00",£650.00,0.1,,Warranted,20/03/2026,Hatchback,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Service Book', 'Number of stamps': '11', 'Last service date': '25/02/2025', 'Last service miles': '91,546', 'MOT Due': '20/03/2026', 'Former Keepers': '1', 'Body Style': 'Hatchback', 'Hubs': 'Alloy', 'BHP': '123', 'Gross Weight': '1900', 'Euro Status': '5', 'Euro': '5', 'CO2': '114', 'MPG Combined': '58.9', 'MPG Urban': '44.8', 'MPG Extra Urban': '67.3'}}","{
    ""Interior"": {
        ""Registration"": ""GX63FNG"",
        ""Registered"": ""12/09/2013"",
        ""Miles"": ""96,807 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""1"",
        ""Fuel"": ""Petrol"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""SILVER"",
        ""VAT"": ""Margin"",
        ""MOT"": ""20/03/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""998"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Service Book"",
        ""Number of stamps"": ""11"",
        ""Last service date"": ""25/02/2025"",
        ""Last service miles"": ""91,546"",
        ""Vendor"": ""Yeomans Group"",
        ""CAP Clean"": ""\u00a31,450.00"",
        ""CAP Average"": ""\u00a31,050.00"",
        ""CAP Below"": ""\u00a3650.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6778.pdf,,,
Seat,ebca,24,ProTruck,Seat,Leon,1.4 TSI 125 SE 5dr [Technology Pack],367,GX64UEC,15:00,-,15/09/2014,Petrol,1,MANUAL,BLACK,05/08/2026,2,Margin,Here,"£2,700.00","£2,250.00","£1,750.00",0.1,,Warranted,05/08/2026,Hatchback,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Service Book', 'Number of stamps': '5', 'Last service date': '07/01/2025', 'Last service miles': '119,027', 'MOT Due': '05/08/2026', 'Former Keepers': '1', 'Body Style': 'Hatchback', 'Hubs': 'Alloy', 'BHP': '123', 'Gross Weight': '1770', 'Euro Status': '6', 'Euro': '6', 'CO2': '120', 'MPG Combined': '54.3', 'MPG Urban': '43.5', 'MPG Extra Urban': '64.2'}}","{
    ""Interior"": {
        ""Registration"": ""GX64UEC"",
        ""Registered"": ""15/09/2014"",
        ""Miles"": ""131,067 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""1"",
        ""Fuel"": ""Petrol"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""BLACK"",
        ""VAT"": ""Margin"",
        ""MOT"": ""05/08/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""1395"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Service Book"",
        ""Number of stamps"": ""5"",
        ""Last service date"": ""07/01/2025"",
        ""Last service miles"": ""119,027"",
        ""Vendor"": ""Caffyns Group"",
        ""CAP Clean"": ""\u00a32,700.00"",
        ""CAP Average"": ""\u00a32,250.00"",
        ""CAP Below"": ""\u00a31,750.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6656.pdf,,,
Audi,ebca,24,ProTruck,Audi,A3,1.4 TFSI Sport 5dr [Start Stop],368,GY10CGV,15:00,-,19/04/2010,Petrol,1,MANUAL,BLACK,12/02/2026,1,Margin,Here,"£2,250.00","£1,800.00","£1,375.00",0.1,,Warranted,12/02/2026,Hatchback,"{'information': {'Keys': '1', 'Service history': 'yes', 'Service documents': 'Service Book', 'Number of stamps': '10', 'Last service date': '10/02/2023', 'Last service miles': '73,594', 'MOT Due': '12/02/2026', 'Former Keepers': '1', 'Body Style': 'Hatchback', 'Hubs': 'Alloy', 'BHP': '123', 'Gross Weight': '1855', 'Euro Status': '5', 'Euro': '5', 'CO2': '134', 'MPG Combined': '48.7', 'MPG Urban': '38.7', 'MPG Extra Urban': '57.7'}}","{
    ""Interior"": {
        ""Registration"": ""GY10CGV"",
        ""Registered"": ""19/04/2010"",
        ""Miles"": ""81,793 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""1"",
        ""Fuel"": ""Petrol"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""BLACK"",
        ""VAT"": ""Margin"",
        ""MOT"": ""12/02/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""1"",
        ""CC"": ""1390"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Service Book"",
        ""Number of stamps"": ""10"",
        ""Last service date"": ""10/02/2023"",
        ""Last service miles"": ""73,594"",
        ""Vendor"": ""Birchwood Group"",
        ""CAP Clean"": ""\u00a32,250.00"",
        ""CAP Average"": ""\u00a31,800.00"",
        ""CAP Below"": ""\u00a31,375.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6796.pdf,,,
Mazda,ebca,24,ProTruck,Mazda,6,2.0 TS2 5dr,373,GY12DKD,15:00,-,31/03/2012,Petrol,1,MANUAL,GREY,25/04/2026,2,Margin,Here,£930.00,£530.00,£150.00,0.2,,Warranted,25/04/2026,Hatchback,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Printout', 'Number of stamps': '8', 'Last service date': '07/06/2025', 'Last service miles': '132,680', 'MOT Due': '25/04/2026', 'Former Keepers': '1', 'Body Style': 'Hatchback', 'Hubs': 'Alloy', 'BHP': '155', 'Gross Weight': '1955', 'Euro Status': '5', 'Euro': '5', 'CO2': '159', 'MPG Combined': '40.9', 'MPG Urban': '29.4', 'MPG Extra Urban': '53.3'}}","{
    ""Interior"": {
        ""Registration"": ""GY12DKD"",
        ""Registered"": ""31/03/2012"",
        ""Miles"": ""140,751 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""1"",
        ""Fuel"": ""Petrol"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""GREY"",
        ""VAT"": ""Margin"",
        ""MOT"": ""25/04/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""1999"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Printout"",
        ""Number of stamps"": ""8"",
        ""Last service date"": ""07/06/2025"",
        ""Last service miles"": ""132,680"",
        ""Vendor"": ""Yeomans Group"",
        ""CAP Clean"": ""\u00a3930.00"",
        ""CAP Average"": ""\u00a3530.00"",
        ""CAP Below"": ""\u00a3150.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/5952.pdf,,,
Toyota,ebca,24,ProTruck,Toyota,Yaris,1.33 VVT-i TR 5dr Multidrive S,252,GY12FZA,15:00,-,28/03/2012,Petrol,,CVT,GREY,29/03/2026,2,Margin,Here,"£1,875.00","£1,450.00","£1,000.00",0.1,,Warranted,29/03/2026,Hatchback,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Service Book', 'Number of stamps': '10', 'Last service date': '16/03/2023', 'Last service miles': '145,328', 'MOT Due': '29/03/2026', 'Body Style': 'Hatchback', 'Hubs': 'Alloy', 'BHP': '98', 'Gross Weight': '1480', 'Euro Status': '5', 'Euro': '5', 'CO2': '118', 'MPG Combined': '55.4', 'MPG Urban': '45.6', 'MPG Extra Urban': '62.8'}}","{
    ""Interior"": {
        ""Registration"": ""GY12FZA"",
        ""Registered"": ""28/03/2012"",
        ""Miles"": ""184,417 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Fuel"": ""Petrol"",
        ""Transmission"": ""CVT"",
        ""Colour"": ""GREY"",
        ""VAT"": ""Margin"",
        ""MOT"": ""29/03/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""1329"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Service Book"",
        ""Number of stamps"": ""10"",
        ""Last service date"": ""16/03/2023"",
        ""Last service miles"": ""145,328"",
        ""Vendor"": ""Yeomans Group"",
        ""CAP Clean"": ""\u00a31,875.00"",
        ""CAP Average"": ""\u00a31,450.00"",
        ""CAP Below"": ""\u00a31,000.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6543.pdf,,,
